"participant","session","assignmentId","projectId","date","practiceTrial.started","practiceTrial.stopped","tooLate.started","tooLate.stopped","blank.started","blank.stopped","trials_pract.thisRepN","trials_pract.thisTrialN","trials_pract.thisN","trials_pract.thisIndex","trials_pract.ran","delay_pract","amount_pract","responseMade","key","rt","trial.started","trial.stopped","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials.ran","delay","amount","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","trials_2.ran","block","trial","taskType"
"4AAAF30F5B9349E4B8D844AD91FE0336",1,"0198f77d-0d3a-7339-bb63-4eb7b85057a3","0198f768-e4d2-711c-944b-6f03c09216de","2025-08-29_16h21.09.275",26.351,29.3379,29.3384,29.5879,29.588,29.685,0,0,0,0,1,7,30,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"likert"
"4AAAF30F5B9349E4B8D844AD91FE0336",1,"0198f77d-0d3a-7339-bb63-4eb7b85057a3","0198f768-e4d2-711c-944b-6f03c09216de","2025-08-29_16h21.09.275",29.6858,32.6855,32.6856,32.6856,32.6856,33.0329,0,1,1,4,1,30,40,TRUE,4,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"likert"
"4AAAF30F5B9349E4B8D844AD91FE0336",1,"0198f77d-0d3a-7339-bb63-4eb7b85057a3","0198f768-e4d2-711c-944b-6f03c09216de","2025-08-29_16h21.09.275",33.0339,36.0331,36.0333,36.0333,36.0333,36.3873,0,2,2,2,1,14,45,TRUE,3,1.0836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"likert"
"4AAAF30F5B9349E4B8D844AD91FE0336",1,"0198f77d-0d3a-7339-bb63-4eb7b85057a3","0198f768-e4d2-711c-944b-6f03c09216de","2025-08-29_16h21.09.275",36.3878,39.3878,39.3878,39.3878,39.3879,39.735,0,3,3,3,1,3,27,TRUE,3,1.9464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"likert"
"4AAAF30F5B9349E4B8D844AD91FE0336",1,"0198f77d-0d3a-7339-bb63-4eb7b85057a3","0198f768-e4d2-711c-944b-6f03c09216de","2025-08-29_16h21.09.275",39.7358,42.7354,42.7356,42.7356,42.7356,43.0828,0,4,4,1,1,100,50,TRUE,4,2.0348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"likert"
"4AAAF30F5B9349E4B8D844AD91FE0336",1,"0198f77d-0d3a-7339-bb63-4eb7b85057a3","0198f768-e4d2-711c-944b-6f03c09216de","2025-08-29_16h21.09.275",NA,NA,128.7963,128.7964,128.7964,129.1433,NA,NA,NA,NA,NA,NA,NA,TRUE,3,1.0973,125.8069,128.796,0,0,0,58,1,45,40,NA,NA,NA,NA,NA,1,1,"likert"
"4AAAF30F5B9349E4B8D844AD91FE0336",1,"0198f77d-0d3a-7339-bb63-4eb7b85057a3","0198f768-e4d2-711c-944b-6f03c09216de","2025-08-29_16h21.09.275",NA,NA,132.1436,132.1437,132.1437,132.4909,NA,NA,NA,NA,NA,NA,NA,TRUE,4,2.3639,129.1448,132.1435,0,1,1,41,1,28,46,NA,NA,NA,NA,NA,1,2,"likert"
"4AAAF30F5B9349E4B8D844AD91FE0336",1,"0198f77d-0d3a-7339-bb63-4eb7b85057a3","0198f768-e4d2-711c-944b-6f03c09216de","2025-08-29_16h21.09.275",NA,NA,135.4913,135.4913,135.4913,135.8453,NA,NA,NA,NA,NA,NA,NA,TRUE,5,2.8198,132.4915,135.4912,0,2,2,28,1,21,32,NA,NA,NA,NA,NA,1,3,"likert"
"4AAAF30F5B9349E4B8D844AD91FE0336",1,"0198f77d-0d3a-7339-bb63-4eb7b85057a3","0198f768-e4d2-711c-944b-6f03c09216de","2025-08-29_16h21.09.275",NA,NA,138.8459,138.8459,138.8459,139.1932,NA,NA,NA,NA,NA,NA,NA,TRUE,4,2.5633,135.8462,138.8458,0,3,3,2,1,7,28,NA,NA,NA,NA,NA,1,4,"likert"
"4AAAF30F5B9349E4B8D844AD91FE0336",1,"0198f77d-0d3a-7339-bb63-4eb7b85057a3","0198f768-e4d2-711c-944b-6f03c09216de","2025-08-29_16h21.09.275",NA,NA,142.1936,142.1936,142.1936,142.5409,NA,NA,NA,NA,NA,NA,NA,TRUE,3,2.5073,139.1942,142.1935,0,4,4,66,1,60,29,NA,NA,NA,NA,NA,1,5,"likert"
"4AAAF30F5B9349E4B8D844AD91FE0336",1,"0198f77d-0d3a-7339-bb63-4eb7b85057a3","0198f768-e4d2-711c-944b-6f03c09216de","2025-08-29_16h21.09.275",NA,NA,145.5413,145.5413,145.5413,145.8954,NA,NA,NA,NA,NA,NA,NA,TRUE,1,2.3192,142.5419,145.5413,0,5,5,0,1,7,25,NA,NA,NA,NA,NA,1,6,"likert"
"4AAAF30F5B9349E4B8D844AD91FE0336",1,"0198f77d-0d3a-7339-bb63-4eb7b85057a3","0198f768-e4d2-711c-944b-6f03c09216de","2025-08-29_16h21.09.275",NA,NA,148.8958,148.8959,148.896,149.2432,NA,NA,NA,NA,NA,NA,NA,TRUE,3,2.1637,145.8962,148.8958,0,6,6,85,1,100,31,NA,NA,NA,NA,NA,1,7,"likert"
"4AAAF30F5B9349E4B8D844AD91FE0336",1,"0198f77d-0d3a-7339-bb63-4eb7b85057a3","0198f768-e4d2-711c-944b-6f03c09216de","2025-08-29_16h21.09.275",NA,NA,152.2436,152.2436,152.2436,152.5908,NA,NA,NA,NA,NA,NA,NA,TRUE,4,2.4995,149.2442,152.2435,0,7,7,76,1,90,46,NA,NA,NA,NA,NA,1,8,"likert"
"4AAAF30F5B9349E4B8D844AD91FE0336",1,"0198f77d-0d3a-7339-bb63-4eb7b85057a3","0198f768-e4d2-711c-944b-6f03c09216de","2025-08-29_16h21.09.275",NA,NA,155.5913,155.5913,155.5913,155.9454,NA,NA,NA,NA,NA,NA,NA,TRUE,4,2.3968,152.5912,155.5911,0,8,8,23,1,14,39,NA,NA,NA,NA,NA,1,9,"likert"
"4AAAF30F5B9349E4B8D844AD91FE0336",1,"0198f77d-0d3a-7339-bb63-4eb7b85057a3","0198f768-e4d2-711c-944b-6f03c09216de","2025-08-29_16h21.09.275",NA,NA,158.9459,158.946,158.946,159.2931,NA,NA,NA,NA,NA,NA,NA,TRUE,2,2.3764,155.9462,158.9458,0,9,9,91,1,150,33,NA,NA,NA,NA,NA,1,10,"likert"
"4AAAF30F5B9349E4B8D844AD91FE0336",1,"0198f77d-0d3a-7339-bb63-4eb7b85057a3","0198f768-e4d2-711c-944b-6f03c09216de","2025-08-29_16h21.09.275",NA,NA,162.2937,162.2937,162.2937,162.6407,NA,NA,NA,NA,NA,NA,NA,TRUE,4,1.7205,159.2937,162.2935,0,10,10,4,1,7,32,NA,NA,NA,NA,NA,1,11,"likert"
"4AAAF30F5B9349E4B8D844AD91FE0336",1,"0198f77d-0d3a-7339-bb63-4eb7b85057a3","0198f768-e4d2-711c-944b-6f03c09216de","2025-08-29_16h21.09.275",NA,NA,165.6411,165.6411,165.6411,165.9954,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.8409,162.6414,165.6411,0,11,11,42,1,30,26,NA,NA,NA,NA,NA,1,12,"likert"
